city,state_id,state_name,lat,lng
Santa Rosa,AZ,Arizona,32.3325,-112.0464
Lakewood,IN,Indiana,39.3955,-87.3001
Happy Valley,AK,Alaska,59.9137,-151.6072
Niantic,IL,Illinois,39.8541,-89.1653
Landfall,MN,Minnesota,44.9508,-92.9766
Wallace Ridge,LA,Louisiana,31.6849,-91.8321
Adairville,KY,Kentucky,36.6710,-86.8560
Raymond,MN,Minnesota,45.0184,-95.2367
McBain,MI,Michigan,44.1961,-85.2154
Hopedale,IL,Illinois,40.4233,-89.4214
Matador,TX,Texas,34.0150,-100.8211
Schaefferstown,PA,Pennsylvania,40.2968,-76.2939
Pleasant Plains,IL,Illinois,39.8747,-89.9183
Beechmont,KY,Kentucky,37.1714,-87.0364
Gibson,NC,North Carolina,34.7595,-79.6069
Búfalo,PR,Puerto Rico,18.4166,-66.5749
Lakewood Village,TX,Texas,33.1379,-96.9751
Santa Fe Foothills,NM,New Mexico,35.6279,-105.8980
Knoxville,AR,Arkansas,35.3780,-93.3630
Crystal Beach,NY,New York,42.8095,-77.2582
Heidelberg,MS,Mississippi,31.8897,-88.9878
Tiskilwa,IL,Illinois,41.2928,-89.5082
Red Creek,NY,New York,43.2488,-76.7225
Ruthven,IA,Iowa,43.1300,-94.8987
Ladonia,TX,Texas,33.4283,-95.9482
New Site,AL,Alabama,33.0282,-85.7801
Tyndall AFB,FL,Florida,30.0856,-85.6075
White Mills,PA,Pennsylvania,41.5350,-75.2021
Rich Square,NC,North Carolina,36.2739,-77.2839
Washingtonville,OH,Ohio,40.8991,-80.7678
Elkton,MI,Michigan,43.8183,-83.1809
Queen Valley,AZ,Arizona,33.2831,-111.3049
Sligo,PA,Pennsylvania,41.1081,-79.4964
Isleta,NM,New Mexico,34.9042,-106.6992
Wolsey,SD,South Dakota,44.4105,-98.4738
Tampico,IL,Illinois,41.6309,-89.7849
Crossville,IL,Illinois,38.1626,-88.0643
Conneautville,PA,Pennsylvania,41.7577,-80.3684
Clinton,MT,Montana,46.7718,-113.7169
Piper City,IL,Illinois,40.7562,-88.1890
Eleva,WI,Wisconsin,44.5764,-91.4705
Bucksport,SC,South Carolina,33.6706,-79.1102
Battle Lake,MN,Minnesota,46.2850,-95.7186
Elmwood,NE,Nebraska,40.8426,-96.2947
Gardiner,MT,Montana,45.0570,-110.7421
Dixonville,PA,Pennsylvania,40.7151,-79.0105
Unalakleet,AK,Alaska,63.8924,-160.7861
Bertrand,MO,Missouri,36.9081,-89.4500
Koppel,PA,Pennsylvania,40.8355,-80.3212
Bradley Junction,FL,Florida,27.7942,-81.9784
Newland,NC,North Carolina,36.0880,-81.9274
Alma,WI,Wisconsin,44.3374,-91.9221
Nassawadox,VA,Virginia,37.4762,-75.8591
Almena,WI,Wisconsin,45.4149,-92.0384
Cullen,LA,Louisiana,32.9699,-93.4464
Rule,TX,Texas,33.1819,-99.8933
Atwater,OH,Ohio,41.0258,-81.1600
Ridgway,IL,Illinois,37.7979,-88.2606
Imboden,AR,Arkansas,36.1997,-91.1774
Greenwood,MN,Minnesota,44.9122,-93.5550
Cinco Bayou,FL,Florida,30.4222,-86.6096
Sonoita,AZ,Arizona,31.6646,-110.6427
Delano,TN,Tennessee,35.2545,-84.5579
East Bend,NC,North Carolina,36.2178,-80.5085
Smithville,MS,Mississippi,34.0680,-88.3983
Finzel,MD,Maryland,39.7018,-78.9520
Windfall City,IN,Indiana,40.3619,-85.9584
Frost,TX,Texas,32.0788,-96.8084
Isola,MS,Mississippi,33.2634,-90.5923
Lake Norden,SD,South Dakota,44.5799,-97.2109
Logan,KS,Kansas,39.6617,-99.5673
Great Cacapon,WV,West Virginia,39.6144,-78.2857
Mill Creek,WV,West Virginia,38.7319,-79.9725
Sanderson,TX,Texas,30.1508,-102.4079
Elgin,IA,Iowa,42.9553,-91.6354
Swansea,SC,South Carolina,33.7397,-81.1052
Lincoln Park,GA,Georgia,32.8674,-84.3348
Glenwood,GA,Georgia,32.1805,-82.6709
Jeffersonville,VT,Vermont,44.6427,-72.8282
Pettit,OK,Oklahoma,35.7650,-94.9693
Glen Ullin,ND,North Dakota,46.8120,-101.8333
Round Valley,CA,California,37.4070,-118.5817
Yatesville,PA,Pennsylvania,41.3038,-75.7822
Keystone,IA,Iowa,41.9995,-92.1982
Dewar,OK,Oklahoma,35.4581,-95.9483
Camp Douglas,WI,Wisconsin,43.9197,-90.2697
Clarks Grove,MN,Minnesota,43.7617,-93.3286
Our Town,AL,Alabama,32.8304,-85.9687
New Seabury,MA,Massachusetts,41.5689,-70.4812
Walker,IA,Iowa,42.2874,-91.7810
Ohio City,OH,Ohio,40.7702,-84.6162
Linnell Camp,CA,California,36.3089,-119.2225
Bradenton Beach,FL,Florida,27.4651,-82.6958
Norris,SC,South Carolina,34.7661,-82.7525
Kingsville,OH,Ohio,41.8869,-80.6771
Sterling,OK,Oklahoma,34.7494,-98.1725
Estherwood,LA,Louisiana,30.1816,-92.4633
Cambalache,PR,Puerto Rico,18.3577,-65.8841
Woods Bay,MT,Montana,48.0083,-114.0613
Hilltop Lakes,TX,Texas,31.0755,-96.1915
Harmony,IN,Indiana,39.5337,-87.0730
Ganado,AZ,Arizona,35.7016,-109.5504
Homecroft,IN,Indiana,39.6696,-86.1312
El Refugio,TX,Texas,26.3406,-98.7589
South Webster,OH,Ohio,38.8169,-82.7282
Ennis,MT,Montana,45.3462,-111.7319
South Seaville,NJ,New Jersey,39.1825,-74.7575
Blairsville,GA,Georgia,34.8760,-83.9546
Graford,TX,Texas,32.9374,-98.2474
Oak Ridge,TX,Texas,32.6478,-96.2596
Deerfield,KS,Kansas,37.9819,-101.1332
Laytonsville,MD,Maryland,39.2088,-77.1415
Triadelphia,WV,West Virginia,40.0483,-80.6230
Waterville,KS,Kansas,39.6919,-96.7470
Clifton,ID,Idaho,42.1873,-112.0046
Palmyra,NE,Nebraska,40.7057,-96.3922
Silver Cliff,CO,Colorado,38.1204,-105.4104
Kirkwood,IL,Illinois,40.8678,-90.7483
Ironville,KY,Kentucky,38.4562,-82.6978
Walnut Grove,MN,Minnesota,44.2250,-95.4692
Fountain City,WI,Wisconsin,44.1202,-91.6970
Grandview,IN,Indiana,37.9370,-86.9842
Clallam Bay,WA,Washington,48.2534,-124.2579
Leighton,AL,Alabama,34.6941,-87.5282
Saybrook,IL,Illinois,40.4283,-88.5266
Oretta,LA,Louisiana,30.5289,-93.4391
Normangee,TX,Texas,31.0300,-96.1161
Hanna,WY,Wyoming,41.8697,-106.5597
Freelandville,IN,Indiana,38.8653,-87.3102
Continental Courts,PA,Pennsylvania,40.8705,-77.8658
Sunshine,NM,New Mexico,32.1344,-107.7838
Eva,AL,Alabama,34.3272,-86.7614
Jennings,FL,Florida,30.5968,-83.1070
Sterrett,AL,Alabama,33.4490,-86.4645
Braceville,IL,Illinois,41.2280,-88.2464
Pleasant View,PA,Pennsylvania,40.6090,-79.5759
Manilla,IA,Iowa,41.8926,-95.2345
Sycamore,OH,Ohio,40.9517,-83.1709
White Earth,MN,Minnesota,47.0978,-95.8445
Upper Santan Village,AZ,Arizona,33.1152,-111.7419
Millerstown,PA,Pennsylvania,40.5543,-77.1530
Underwood,ND,North Dakota,47.4550,-101.1417
Fort Braden,FL,Florida,30.4308,-84.5346
Fieldsboro,NJ,New Jersey,40.1364,-74.7315
Ringtown,PA,Pennsylvania,40.8565,-76.2352
Electric City,WA,Washington,47.9218,-119.0475
Uniontown,KY,Kentucky,37.7732,-87.9318
Kansas,IL,Illinois,39.5544,-87.9396
Oneida,IL,Illinois,41.0722,-90.2247
Sunsites,AZ,Arizona,31.9410,-109.8394
Los Luceros,NM,New Mexico,36.1151,-106.0371
Mendocino,CA,California,39.3110,-123.7908
Duck Key,FL,Florida,24.7710,-80.9132
Berlin Heights,OH,Ohio,41.3204,-82.4903
Warren,TX,Texas,30.6127,-94.4105
Pasadena Park,MO,Missouri,38.7110,-90.2974
Quasqueton,IA,Iowa,42.3945,-91.7578
Hana,HI,Hawaii,20.7720,-156.0107
Cassville,WI,Wisconsin,42.7150,-90.9891
Bairoa La Veinticinco,PR,Puerto Rico,18.2636,-66.0213
Edenburg,PA,Pennsylvania,40.5658,-75.9593
Hagerman,NM,New Mexico,33.1146,-104.3284
Beaver Springs,PA,Pennsylvania,40.7448,-77.2168
Saltillo,TN,Tennessee,35.3821,-88.2396
Quitman,AR,Arkansas,35.3817,-92.2147
Hickory Flat,MS,Mississippi,34.6160,-89.1913
Eldridge,CA,California,38.3338,-122.5065
Wellsburg,IA,Iowa,42.4339,-92.9266
Mound City,KS,Kansas,38.1325,-94.8506
Port Royal,PA,Pennsylvania,40.5338,-77.3894
Hillman,MI,Michigan,45.0648,-83.8974
Riverton,KS,Kansas,37.0732,-94.7060
Porum,OK,Oklahoma,35.3571,-95.2637
Cohutta,GA,Georgia,34.9539,-84.9592
Tipton,OK,Oklahoma,34.4879,-99.1500
Lake of the Woods,CA,California,34.8225,-119.0025
Winslow,IN,Indiana,38.3834,-87.2130
Central City,AR,Arkansas,35.3300,-94.2347
Melville,LA,Louisiana,30.6917,-91.7485
Oljato-Monument Valley,UT,Utah,37.0309,-110.2512
Patterson,GA,Georgia,31.3853,-82.1373
Minden,IA,Iowa,41.4700,-95.5429
Stonington,IL,Illinois,39.6385,-89.1921
Acomita Lake,NM,New Mexico,35.0658,-107.6165
Talbotton,GA,Georgia,32.6773,-84.5406
Norphlet,AR,Arkansas,33.3198,-92.6619
Fouke,AR,Arkansas,33.2622,-93.8852
Elmore City,OK,Oklahoma,34.6282,-97.3918
Smelterville,ID,Idaho,47.5426,-116.1775
Lost Nation,IL,Illinois,41.9125,-89.3690
Josephville,MO,Missouri,38.8293,-90.7869
Colmesneil,TX,Texas,30.9097,-94.4221
Toomsuba,MS,Mississippi,32.4267,-88.5100
Laurys Station,PA,Pennsylvania,40.7232,-75.5366
Bakersville,NC,North Carolina,36.0154,-82.1582
Hillcrest,TX,Texas,29.3924,-95.2233
Peru,NE,Nebraska,40.4786,-95.7313
Grey Forest,TX,Texas,29.6171,-98.6835
Wauzeka,WI,Wisconsin,43.0851,-90.8995
Miller,MO,Missouri,37.2148,-93.8405
Paris,ID,Idaho,42.2273,-111.4032
Mulberry Grove,IL,Illinois,38.9245,-89.2662
Wickliffe,KY,Kentucky,36.9666,-89.0813
Spring Gardens,TX,Texas,27.7615,-97.7419
Stafford,KS,Kansas,37.9624,-98.5995
Mountain City,TX,Texas,30.0392,-97.8915
Millerton,CA,California,36.9769,-119.6658
Pleasant Hope,MO,Missouri,37.4650,-93.2743
Eden,WI,Wisconsin,43.6928,-88.3642
Zena,NY,New York,42.0203,-74.0850
Alto Bonito Heights,TX,Texas,26.3158,-98.6413
Cherry Tree,OK,Oklahoma,35.7454,-94.6428
McRoberts,KY,Kentucky,37.2132,-82.6687
North High Shoals,GA,Georgia,33.8271,-83.5014
La Tina Ranch,TX,Texas,26.2031,-97.4764
Avoca,AR,Arkansas,36.3980,-94.0710
Hartland,MI,Michigan,42.6597,-83.7446
Hancock,MN,Minnesota,45.4977,-95.7950
Pinckard,AL,Alabama,31.3173,-85.5430
Lake Latonka,PA,Pennsylvania,41.2830,-80.1831
Sebeka,MN,Minnesota,46.6292,-95.0879
Bird-in-Hand,PA,Pennsylvania,40.0373,-76.1863
What Cheer,IA,Iowa,41.3997,-92.3547
Wallowa,OR,Oregon,45.5704,-117.5286
Dahlgren Center,VA,Virginia,38.3400,-77.0324
Stockton,MN,Minnesota,44.0271,-91.7697
Cushing,TX,Texas,31.8126,-94.8412
Rosa Sánchez,PR,Puerto Rico,18.0617,-65.9136
Copenhagen,NY,New York,43.8934,-75.6726
Catheys Valley,CA,California,37.4308,-120.0995
Oldenburg,IN,Indiana,39.3389,-85.2040
Cartwright,OK,Oklahoma,33.8556,-96.5610
Sugar Grove,VA,Virginia,36.7689,-81.4075
Redland,TX,Texas,31.4033,-94.7182
Jonesport,ME,Maine,44.5338,-67.6152
Driscoll,TX,Texas,27.6730,-97.7510
Conway,MO,Missouri,37.5057,-92.8312
Sharpsburg,MD,Maryland,39.4577,-77.7496
Qulin,MO,Missouri,36.5977,-90.2522
Plain,WI,Wisconsin,43.2779,-90.0423
Hooversville,PA,Pennsylvania,40.1504,-78.9132
Humphrey,NE,Nebraska,41.6884,-97.4852
Lake Eliza,IN,Indiana,41.4289,-87.1720
Stratton,CO,Colorado,39.3029,-102.6034
San Ildefonso Pueblo,NM,New Mexico,35.8955,-106.1225
Unionville,PA,Pennsylvania,39.8977,-75.7304
Marine on St. Croix,MN,Minnesota,45.1983,-92.7783
Hardin,TX,Texas,30.1493,-94.7377
Ruby,MI,Michigan,43.0323,-82.6118
Walnut Grove,MS,Mississippi,32.5931,-89.4578
Penney Farms,FL,Florida,29.9807,-81.8108
Alba,MO,Missouri,37.2372,-94.4176
Rock Creek,OH,Ohio,41.6604,-80.8543
Clyde,CA,California,38.0253,-122.0280
Ballard,CA,California,34.6395,-120.1091
Gouldsboro,PA,Pennsylvania,41.2429,-75.4449
Van Dyne,WI,Wisconsin,43.8862,-88.5012
Valliant,OK,Oklahoma,34.0058,-95.0861
Mulga,AL,Alabama,33.5521,-86.9730
Middletown,MI,Michigan,42.9869,-84.1445
Pearl City,IL,Illinois,42.2668,-89.8271
Boys Town,NE,Nebraska,41.2558,-96.1292
Dover,ID,Idaho,48.2606,-116.6098
Chamberino,NM,New Mexico,32.0364,-106.6776
Sand Rock,AL,Alabama,34.2312,-85.7704
Ridge Spring,SC,South Carolina,33.8453,-81.6617
Calumet,MI,Michigan,47.2478,-88.4535
Boyden,IA,Iowa,43.1892,-96.0032
Meriden,KS,Kansas,39.1897,-95.5680
Brooks,GA,Georgia,33.2925,-84.4588
Cleveland,MN,Minnesota,44.3236,-93.8353
Wingo,KY,Kentucky,36.6422,-88.7395
McCool Junction,NE,Nebraska,40.7440,-97.6007
Eldon,IA,Iowa,40.9181,-92.2182
Jerome,PA,Pennsylvania,40.2136,-78.9809
McIntyre,GA,Georgia,32.8466,-83.2011
Unionville,PA,Pennsylvania,40.9423,-79.9613
Crowder,MS,Mississippi,34.1729,-90.1376
Lopatcong Overlook,NJ,New Jersey,40.6971,-75.1452
Scooba,MS,Mississippi,32.8302,-88.4771
Prairie City,OR,Oregon,44.4611,-118.7094
Etna,CA,California,41.4582,-122.8945
Mesa,WA,Washington,46.5735,-119.0013
Phil Campbell,AL,Alabama,34.3519,-87.7072
Morrison,TN,Tennessee,35.6048,-85.9117
Vermontville,MI,Michigan,42.6270,-85.0249
Brownsville,WI,Wisconsin,43.6147,-88.4953
Moores Hill,IN,Indiana,39.1129,-85.0892
Chester Hill,PA,Pennsylvania,40.8903,-78.2293
Indianola,CA,California,40.8133,-124.0808
Fuller Acres,CA,California,35.3023,-118.9143
Corriganville,MD,Maryland,39.6947,-78.7970
Goldsboro,PA,Pennsylvania,40.1542,-76.7515
Farmersville,IL,Illinois,39.4412,-89.6521
Erick,OK,Oklahoma,35.2156,-99.8686
Dongola,IL,Illinois,37.3599,-89.1654
Walnut,MS,Mississippi,34.9497,-88.9236
Garibaldi,OR,Oregon,45.5607,-123.9112
Tyrone,NM,New Mexico,32.7099,-108.3028
Wadsworth,NV,Nevada,39.6322,-119.2901
Brantleyville,AL,Alabama,33.2196,-86.8820
Brenda,AZ,Arizona,33.6721,-113.9379
Tetherow,OR,Oregon,44.0389,-121.3667
North Light Plant,NM,New Mexico,36.8670,-108.0330
Attapulgus,GA,Georgia,30.7495,-84.4839
Attica,OH,Ohio,41.0634,-82.8873
Presque Isle Harbor,MI,Michigan,45.3226,-83.4858
Ocracoke,NC,North Carolina,35.1264,-75.9212
Alexis,IL,Illinois,41.0630,-90.5555
Pavo,GA,Georgia,30.9597,-83.7380
Wilson,LA,Louisiana,30.9236,-91.1090
Ravine,PA,Pennsylvania,40.5686,-76.3937
New Kingstown,PA,Pennsylvania,40.2311,-77.0728
South Cle Elum,WA,Washington,47.1862,-120.9526
Summerton,SC,South Carolina,33.6013,-80.3527
Beaverdale,IA,Iowa,40.8539,-91.2072
Watauga,TN,Tennessee,36.3687,-82.2919
Montcalm,WV,West Virginia,37.3516,-81.2513
Rushford Village,MN,Minnesota,43.8033,-91.7915
Terrytown,NE,Nebraska,41.8465,-103.6706
Briaroaks,TX,Texas,32.4958,-97.3033
Science Hill,KY,Kentucky,37.1741,-84.6329
La Puerta,TX,Texas,26.3468,-98.7505
Gideon,MO,Missouri,36.4489,-89.9128
Central Valley,UT,Utah,38.6991,-112.0967
Freeport,MI,Michigan,42.7642,-85.3160
Greenwood,FL,Florida,30.8727,-85.1612
Ponca,NE,Nebraska,42.5649,-96.7092
El Paso,AR,Arkansas,35.1153,-92.0812
Santa Clara,TX,Texas,29.5911,-98.1614
Cotton Valley,LA,Louisiana,32.8135,-93.4228
Cyril,OK,Oklahoma,34.8985,-98.2030
Buena Vista,CA,California,38.2975,-120.9174
Lidgerwood,ND,North Dakota,46.0738,-97.1451
Stillmore,GA,Georgia,32.4410,-82.2145
Nuangola,PA,Pennsylvania,41.1583,-75.9781
Holland,AR,Arkansas,35.1660,-92.2770
Blanchardville,WI,Wisconsin,42.8094,-89.8606
Glen St. Mary,FL,Florida,30.2752,-82.1604
Fox River,AK,Alaska,59.8722,-150.9984
New Hamilton,MS,Mississippi,33.7435,-88.4389
Eastborough,KS,Kansas,37.6856,-97.2591
Valier,IL,Illinois,38.0176,-89.0438
Twin Valley,MN,Minnesota,47.2588,-96.2592
Haviland,KS,Kansas,37.6173,-99.1059
Rolla,KS,Kansas,37.1179,-101.6318
Reece City,AL,Alabama,34.0772,-86.0345
Bendersville,PA,Pennsylvania,39.9815,-77.2494
McKenzie,AL,Alabama,31.5429,-86.7246
North Pearsall,TX,Texas,28.9216,-99.0950
Bolton,OH,Ohio,40.9431,-81.1253
Brighton,IA,Iowa,41.1747,-91.8212
Silverhill,AL,Alabama,30.5455,-87.7506
Gustavus,AK,Alaska,58.4275,-135.7492
Bay View,OH,Ohio,41.4680,-82.8250
Congerville,IL,Illinois,40.6168,-89.2051
Timber Lakes,UT,Utah,40.4733,-111.2533
Siren,WI,Wisconsin,45.7826,-92.3823
Woonsocket,SD,South Dakota,44.0541,-98.2724
Turbeville,SC,South Carolina,33.8895,-80.0161
Bowen,IL,Illinois,40.2321,-91.0633
Belle Center,OH,Ohio,40.5090,-83.7453
Yah-ta-hey,NM,New Mexico,35.6291,-108.7927
Hosford,FL,Florida,30.3944,-84.8034
Queen City,MO,Missouri,40.4126,-92.5663
Barboursville,VA,Virginia,38.1704,-78.2831
Sandy Hook,KY,Kentucky,38.0929,-83.1240
Branchville,NJ,New Jersey,41.1471,-74.7494
Andover,OH,Ohio,41.6066,-80.5686
Jetmore,KS,Kansas,38.0301,-99.9098
Tortugas,NM,New Mexico,32.2697,-106.7546
Henefer,UT,Utah,41.0137,-111.4931
Piney View,WV,West Virginia,37.8350,-81.1275
Peñasco,NM,New Mexico,36.1703,-105.6908
Salome,AZ,Arizona,33.7778,-113.6060
Perry,MO,Missouri,39.4300,-91.6662
Avon,SD,South Dakota,43.0052,-98.0593
Murray,CT,Connecticut,41.1974,-73.2895
Minor Hill,TN,Tennessee,35.0424,-87.1654
Smiths Grove,KY,Kentucky,37.0503,-86.2083
Rich Creek,VA,Virginia,37.3831,-80.8203
Yates City,IL,Illinois,40.7776,-90.0139
Fleming,CO,Colorado,40.6821,-102.8396
Isle,MN,Minnesota,46.1389,-93.4592
Eldorado,OH,Ohio,39.9044,-84.6752
Overton,NE,Nebraska,40.7405,-99.5374
Hester,LA,Louisiana,30.0277,-90.7710
Wonewoc,WI,Wisconsin,43.6531,-90.2239
La Rue,OH,Ohio,40.5780,-83.3821
Myrtle,MS,Mississippi,34.5605,-89.1179
Montrose,IA,Iowa,40.5258,-91.4160
Pickensville,AL,Alabama,33.2336,-88.2744
Desoto Acres,FL,Florida,27.3823,-82.5167
Greenville,CA,California,40.1336,-120.9454
Folsom,LA,Louisiana,30.6310,-90.1941
Blairstown,IA,Iowa,41.9060,-92.0821
Wood Heights,MO,Missouri,39.3414,-94.1635
Lecompte,LA,Louisiana,31.0881,-92.4000
Niota,TN,Tennessee,35.5171,-84.5499
Sugar City,CO,Colorado,38.2328,-103.6633
Gaston,IN,Indiana,40.3140,-85.5010
Blue Berry Hill,TX,Texas,28.3855,-97.7921
Robbinsville,NC,North Carolina,35.3217,-83.8094
Aulander,NC,North Carolina,36.2280,-77.1136
Chippewa Lake,OH,Ohio,41.0737,-81.9047
Walden,CO,Colorado,40.7316,-106.2814
Miracle Valley,AZ,Arizona,31.3829,-110.1485
Apple Canyon Lake,IL,Illinois,42.4302,-90.1642
Lashmeet,WV,West Virginia,37.4228,-81.1967
Bluffs,IL,Illinois,39.7494,-90.5352
Rockford,IN,Indiana,38.9859,-85.8868
Cherokee,KS,Kansas,37.3450,-94.8215
Gratis,OH,Ohio,39.6485,-84.5286
Marquette,KS,Kansas,38.5555,-97.8344
Refton,PA,Pennsylvania,39.9474,-76.2386
Sharpsville,IN,Indiana,40.3797,-86.0869
Dighton,KS,Kansas,38.4810,-100.4663
Granite,UT,Utah,40.5686,-111.8011
New Florence,PA,Pennsylvania,40.3790,-79.0751
Chatom,AL,Alabama,31.4691,-88.2460
Loon Lake,WA,Washington,48.0661,-117.6288
Lake City,MI,Michigan,44.3297,-85.2085
Hollow Creek,KY,Kentucky,38.1526,-85.6244
Juniata,NE,Nebraska,40.5903,-98.5069
Lake View,SC,South Carolina,34.3405,-79.1664
Oxford,IA,Iowa,41.7228,-91.7911
Welling,OK,Oklahoma,35.8808,-94.8712
Cynthiana,IN,Indiana,38.1872,-87.7086
Sunset Village,GA,Georgia,32.8946,-84.4057
Ducor,CA,California,35.8927,-119.0470
Antelope,SD,South Dakota,43.3087,-100.6306
East Vandergrift,PA,Pennsylvania,40.5973,-79.5630
Appling,GA,Georgia,33.5588,-82.3183
Palatine Bridge,NY,New York,42.9143,-74.5756
Aquasco,MD,Maryland,38.5913,-76.7074
Villa Hugo I,PR,Puerto Rico,18.3976,-65.8908
Rocky Fork Point,OH,Ohio,39.1878,-83.4901
Park City,KY,Kentucky,37.0934,-86.0486
Waverly Hall,GA,Georgia,32.6837,-84.7378
Holiday Lakes,OH,Ohio,41.0923,-82.7292
Diamondville,WY,Wyoming,41.7772,-110.5357
Elizabeth,WV,West Virginia,39.0616,-81.3979
Vici,OK,Oklahoma,36.1488,-99.2994
Boyle,MS,Mississippi,33.7065,-90.7249
Tuxedo Park,NY,New York,41.2007,-74.2060
Belfield,ND,North Dakota,46.8860,-103.1952
Gilmer Park,IN,Indiana,41.6198,-86.2517
Massieville,OH,Ohio,39.2631,-82.9659
Howells,NE,Nebraska,41.7241,-97.0043
Varna,NY,New York,42.4525,-76.4383
Oneida Castle,NY,New York,43.0812,-75.6331
Jonesburg,MO,Missouri,38.8546,-91.3028
Bentleyville,OH,Ohio,41.4121,-81.4121
Doyline,LA,Louisiana,32.5250,-93.4118
White Haven,MT,Montana,48.3478,-115.5160
Belle Fontaine,AL,Alabama,30.4920,-88.1131
Iron River,WI,Wisconsin,46.5671,-91.4069
Camden,MI,Michigan,41.7550,-84.7562
Highland Hills,OH,Ohio,41.4507,-81.5191
Morrison,OK,Oklahoma,36.2927,-97.0276
Iron Station,NC,North Carolina,35.4515,-81.1568
Midland,MD,Maryland,39.5896,-78.9486
Sterling,NE,Nebraska,40.4612,-96.3776
Clear Lake,MN,Minnesota,45.4464,-93.9986
Shelby,IA,Iowa,41.5067,-95.4506
Santa Margarita,CA,California,35.3895,-120.6081
Clarks Hill,IN,Indiana,40.2472,-86.7243
Tonica,IL,Illinois,41.2159,-89.0702
Ramona,OK,Oklahoma,36.5367,-95.9264
Sewickley Hills,PA,Pennsylvania,40.5680,-80.1271
Holdingford,MN,Minnesota,45.7304,-94.4714
Shannon,IL,Illinois,42.1525,-89.7402
Findlay,IL,Illinois,39.5223,-88.7546
Seven Mile Ford,VA,Virginia,36.8139,-81.6309
Bantam,CT,Connecticut,41.7247,-73.2422
Lake Tanglewood,TX,Texas,35.0570,-101.7817
Corbin City,NJ,New Jersey,39.3046,-74.7199
North City,IL,Illinois,37.9918,-89.0635
Galena,MD,Maryland,39.3425,-75.8787
Valle Hill,PR,Puerto Rico,18.3953,-65.8940
Tuscola,TX,Texas,32.2115,-99.7983
Condon,OR,Oregon,45.2366,-120.1860
Boswell,IN,Indiana,40.5173,-87.3754
Millwood,NY,New York,41.1947,-73.7964
Chiloquin,OR,Oregon,42.5764,-121.8677
Magnolia,KY,Kentucky,37.4500,-85.7401
Kimball,MN,Minnesota,45.3143,-94.3008
Donovan Estates,AZ,Arizona,32.7094,-114.6781
Remy,OK,Oklahoma,35.4578,-94.4984
Sanders,AZ,Arizona,35.2095,-109.3224
Charlotte Court House,VA,Virginia,37.0563,-78.6377
DeBordieu Colony,SC,South Carolina,33.3707,-79.1776
Minneola,KS,Kansas,37.4421,-100.0131
Brimfield,IL,Illinois,40.8379,-89.8827
Roff,OK,Oklahoma,34.6286,-96.8412
Selby,SD,South Dakota,45.5057,-100.0329
Bella Villa,MO,Missouri,38.5436,-90.2855
Maringouin,LA,Louisiana,30.4907,-91.5185
Parkin,AR,Arkansas,35.2629,-90.5530
Klemme,IA,Iowa,43.0097,-93.6013
Latimer,IA,Iowa,42.7630,-93.3658
La Cueva,NM,New Mexico,35.5776,-105.7339
Brent,OK,Oklahoma,35.3640,-94.7880
North Freedom,WI,Wisconsin,43.4590,-89.8603
Nelliston,NY,New York,42.9318,-74.6099
Carlsbad,TX,Texas,31.6112,-100.6406
Pioneer Junction,MT,Montana,48.3157,-115.5182
Bancroft,WI,Wisconsin,44.3093,-89.5073
North Philipsburg,PA,Pennsylvania,40.9092,-78.2087
Bettsville,OH,Ohio,41.2440,-83.2338
Gates,TN,Tennessee,35.8406,-89.4081
Foreston,MN,Minnesota,45.7321,-93.7095
Coldwater,KS,Kansas,37.2582,-99.3378
Arlee,MT,Montana,47.1678,-114.0838
Many Farms,AZ,Arizona,36.3532,-109.6271
Washington Boro,PA,Pennsylvania,40.0017,-76.4671
Mullan,ID,Idaho,47.4687,-115.7963
Leawood,MO,Missouri,37.0333,-94.4948
Helena,MS,Mississippi,30.4881,-88.5056
Hanover,KS,Kansas,39.8934,-96.8753
Beemer,NE,Nebraska,41.9298,-96.8091
Frankfort,KS,Kansas,39.7039,-96.4169
Derby Line,VT,Vermont,45.0008,-72.1035
Napakiak,AK,Alaska,60.6923,-161.9822
Wall Lake,IA,Iowa,42.2675,-95.0932
Renaissance at Monroe,NJ,New Jersey,40.2634,-74.4807
Oconomowoc Lake,WI,Wisconsin,43.0975,-88.4521
Corsica,SD,South Dakota,43.4223,-98.4073
Albany,IL,Illinois,41.7861,-90.2163
Braymer,MO,Missouri,39.5905,-93.7961
South Coffeyville,OK,Oklahoma,36.9921,-95.6219
South La Paloma,TX,Texas,27.8947,-97.9685
Orleans,IA,Iowa,43.4512,-95.0990
Lakeville,IN,Indiana,41.5286,-86.2745
Castlewood,SD,South Dakota,44.7242,-97.0309
Forest Hill,LA,Louisiana,31.0470,-92.5258
Augusta,IL,Illinois,40.2307,-90.9500
Goose Creek Lake,MO,Missouri,37.9828,-90.3408
Lewis Run,PA,Pennsylvania,41.8700,-78.6588
Forest Junction,WI,Wisconsin,44.2139,-88.1496
Meadville,MS,Mississippi,31.4720,-90.8931
Virgin,UT,Utah,37.1979,-113.2071
Swea City,IA,Iowa,43.3834,-94.3104
Bowmans Addition,MD,Maryland,39.6863,-78.7551
Butte Creek Canyon,CA,California,39.7489,-121.6968
Artemus,KY,Kentucky,36.8351,-83.8413
Clearbrook,MN,Minnesota,47.6962,-95.4293
